userID,merchantID,transactionID,datetime,day_of_week,amount,is_fraud
USER_0300,MERCH_031,TXN_00001330,2024-03-09 19:00:00,Saturday,6262.59,0
USER_0458,MERCH_073,TXN_00004429,2024-03-09 19:32:00,Saturday,16245.76,1
USER_0277,MERCH_067,TXN_00003627,2024-03-09 19:32:00,Saturday,6708.36,0
USER_0410,MERCH_063,TXN_00003634,2024-03-09 20:49:00,Saturday,6637.75,0
USER_0119,MERCH_049,TXN_00000786,2024-03-09 20:57:00,Saturday,7067.41,0
USER_0400,MERCH_066,TXN_00000563,2024-03-09 20:57:00,Saturday,2618.12,0
USER_0253,MERCH_077,TXN_00002870,2024-03-09 21:47:00,Saturday,3852.95,0
USER_0347,MERCH_026,TXN_00004628,2024-03-09 22:35:00,Saturday,17827.92,1
USER_0211,MERCH_044,TXN_00000999,2024-03-10 02:13:00,Sunday,2547.79,0
USER_0257,MERCH_020,TXN_00000207,2024-03-10 07:51:00,Sunday,3404.06,0
USER_0387,MERCH_009,TXN_00004657,2024-03-10 09:00:00,Sunday,19605.35,1
USER_0485,MERCH_017,TXN_00001659,2024-03-10 09:02:00,Sunday,2576.72,0
USER_0176,MERCH_083,TXN_00003427,2024-03-10 09:24:00,Sunday,2768.18,0
USER_0061,MERCH_064,TXN_00000579,2024-03-10 09:25:00,Sunday,4899.92,0
USER_0305,MERCH_012,TXN_00000846,2024-03-10 09:33:00,Sunday,6218.88,0
USER_0192,MERCH_079,TXN_00002470,2024-03-10 09:42:00,Sunday,5837.75,0
USER_0197,MERCH_012,TXN_00000425,2024-03-10 10:20:00,Sunday,3094.79,0
USER_0479,MERCH_035,TXN_00002959,2024-03-10 11:00:00,Sunday,13321.98,0
USER_0068,MERCH_090,TXN_00000569,2024-03-10 11:26:00,Sunday,11379.24,0
USER_0369,MERCH_074,TXN_00003126,2024-03-10 11:28:00,Sunday,1328.96,0
USER_0491,MERCH_083,TXN_00000200,2024-03-10 12:09:00,Sunday,2214.49,0
USER_0122,MERCH_058,TXN_00002510,2024-03-10 13:25:00,Sunday,1757.98,0
USER_0009,MERCH_010,TXN_00003778,2024-03-10 13:39:00,Sunday,7067.05,0
USER_0027,MERCH_037,TXN_00000182,2024-03-10 14:36:00,Sunday,2083.11,0
USER_0478,MERCH_029,TXN_00003001,2024-03-10 14:37:00,Sunday,12321.14,0
USER_0426,MERCH_016,TXN_00004518,2024-03-10 15:36:00,Sunday,17796.09,1
USER_0394,MERCH_052,TXN_00003045,2024-03-10 16:15:00,Sunday,3132.92,0
USER_0101,MERCH_066,TXN_00002634,2024-03-10 16:15:00,Sunday,5988.35,0
USER_0137,MERCH_041,TXN_00001670,2024-03-10 17:03:00,Sunday,3875.84,0
USER_0261,MERCH_100,TXN_00004314,2024-03-10 17:04:00,Sunday,18562.21,1
USER_0250,MERCH_098,TXN_00001977,2024-03-10 17:05:00,Sunday,12223.61,0
USER_0058,MERCH_065,TXN_00002181,2024-03-10 17:36:00,Sunday,7541.54,0
USER_0035,MERCH_002,TXN_00000899,2024-03-10 17:43:00,Sunday,2535.91,0
USER_0327,MERCH_016,TXN_00001973,2024-03-10 17:49:00,Sunday,4297.77,0
USER_0467,MERCH_016,TXN_00001570,2024-03-10 18:01:00,Sunday,6778.2,0
USER_0368,MERCH_052,TXN_00001951,2024-03-10 18:15:00,Sunday,2292.39,0
USER_0334,MERCH_002,TXN_00001364,2024-03-10 18:43:00,Sunday,7009.02,0
USER_0074,MERCH_051,TXN_00001019,2024-03-10 18:47:00,Sunday,14845.0,0
USER_0087,MERCH_006,TXN_00003330,2024-03-10 19:36:00,Sunday,13911.25,0
USER_0183,MERCH_083,TXN_00003927,2024-03-10 20:25:00,Sunday,3989.99,0
USER_0019,MERCH_090,TXN_00002730,2024-03-10 20:32:00,Sunday,7108.11,0
USER_0135,MERCH_037,TXN_00004347,2024-03-10 23:55:00,Sunday,18554.35,1
USER_0457,MERCH_023,TXN_00002243,2024-03-11 04:00:00,Monday,3159.46,0
USER_0155,MERCH_026,TXN_00000147,2024-03-11 07:15:00,Monday,3512.71,0
USER_0021,MERCH_058,TXN_00003267,2024-03-11 08:57:00,Monday,9275.25,0
USER_0230,MERCH_014,TXN_00002633,2024-03-11 09:21:00,Monday,4244.19,0
USER_0154,MERCH_050,TXN_00003232,2024-03-11 09:39:00,Monday,2656.18,0
USER_0248,MERCH_090,TXN_00003871,2024-03-11 10:23:00,Monday,3724.84,0
USER_0478,MERCH_072,TXN_00000296,2024-03-11 11:39:00,Monday,2674.97,0
USER_0417,MERCH_090,TXN_00000351,2024-03-11 11:58:00,Monday,2042.28,0
USER_0283,MERCH_044,TXN_00003020,2024-03-11 12:14:00,Monday,6321.98,0
USER_0481,MERCH_055,TXN_00001291,2024-03-11 12:22:00,Monday,1104.96,0
USER_0357,MERCH_066,TXN_00003607,2024-03-11 13:36:00,Monday,2712.85,0
USER_0059,MERCH_100,TXN_00000088,2024-03-11 13:37:00,Monday,3183.7,0
USER_0303,MERCH_039,TXN_00002291,2024-03-11 13:52:00,Monday,2565.38,0
USER_0072,MERCH_092,TXN_00000585,2024-03-11 15:16:00,Monday,2312.8,0
USER_0107,MERCH_047,TXN_00003240,2024-03-11 15:51:00,Monday,4504.19,0
USER_0460,MERCH_051,TXN_00002303,2024-03-11 16:17:00,Monday,5308.05,0
USER_0476,MERCH_030,TXN_00001812,2024-03-11 17:26:00,Monday,2885.53,0
USER_0484,MERCH_026,TXN_00000461,2024-03-11 18:09:00,Monday,4146.97,0
USER_0009,MERCH_018,TXN_00002981,2024-03-11 18:13:00,Monday,1069.73,0
USER_0173,MERCH_044,TXN_00001710,2024-03-11 18:46:00,Monday,6171.24,0
USER_0261,MERCH_014,TXN_00000859,2024-03-11 20:20:00,Monday,1496.47,0
USER_0219,MERCH_081,TXN_00002235,2024-03-11 21:30:00,Monday,3191.99,0
USER_0483,MERCH_010,TXN_00004650,2024-03-12 00:44:00,Tuesday,16579.5,1
USER_0012,MERCH_082,TXN_00001543,2024-03-12 01:29:00,Tuesday,8859.67,0
USER_0369,MERCH_077,TXN_00003436,2024-03-12 06:10:00,Tuesday,3843.01,0
USER_0072,MERCH_067,TXN_00003852,2024-03-12 09:04:00,Tuesday,14183.08,0
USER_0309,MERCH_013,TXN_00001454,2024-03-12 09:52:00,Tuesday,6813.62,0
USER_0186,MERCH_072,TXN_00001473,2024-03-12 11:03:00,Tuesday,10526.65,0
USER_0122,MERCH_073,TXN_00002742,2024-03-12 11:41:00,Tuesday,4499.78,0
USER_0436,MERCH_065,TXN_00000304,2024-03-12 12:21:00,Tuesday,4212.4,0
USER_0483,MERCH_093,TXN_00001055,2024-03-12 12:36:00,Tuesday,7530.55,0
USER_0491,MERCH_010,TXN_00000963,2024-03-12 13:44:00,Tuesday,2053.49,0
USER_0215,MERCH_042,TXN_00003840,2024-03-12 14:09:00,Tuesday,1379.66,0
USER_0356,MERCH_046,TXN_00003002,2024-03-12 14:31:00,Tuesday,2228.52,0
USER_0405,MERCH_012,TXN_00002669,2024-03-12 15:22:00,Tuesday,4460.49,0
USER_0301,MERCH_014,TXN_00002450,2024-03-12 15:35:00,Tuesday,5180.38,0
USER_0154,MERCH_073,TXN_00001893,2024-03-12 15:46:00,Tuesday,6441.77,0
USER_0065,MERCH_013,TXN_00001960,2024-03-12 16:07:00,Tuesday,3069.99,0
USER_0477,MERCH_041,TXN_00003868,2024-03-12 16:31:00,Tuesday,4155.62,0
USER_0219,MERCH_004,TXN_00003264,2024-03-12 17:49:00,Tuesday,7831.64,0
USER_0068,MERCH_014,TXN_00003190,2024-03-12 19:20:00,Tuesday,11759.63,0
USER_0449,MERCH_022,TXN_00001740,2024-03-12 19:39:00,Tuesday,1904.51,0
USER_0451,MERCH_073,TXN_00003033,2024-03-12 20:05:00,Tuesday,5304.98,0
USER_0209,MERCH_022,TXN_00003769,2024-03-12 20:07:00,Tuesday,6549.21,0
USER_0127,MERCH_071,TXN_00003285,2024-03-12 20:08:00,Tuesday,1534.52,0
USER_0420,MERCH_037,TXN_00000780,2024-03-12 20:19:00,Tuesday,1159.24,0
USER_0472,MERCH_088,TXN_00001461,2024-03-12 20:31:00,Tuesday,1770.95,0
USER_0145,MERCH_028,TXN_00003277,2024-03-12 20:39:00,Tuesday,2554.92,0
USER_0267,MERCH_017,TXN_00003117,2024-03-12 23:53:00,Tuesday,2254.05,0
USER_0170,MERCH_045,TXN_00003335,2024-03-13 00:39:00,Wednesday,2583.69,0
USER_0438,MERCH_090,TXN_00003746,2024-03-13 07:13:00,Wednesday,6478.84,0
USER_0136,MERCH_038,TXN_00002467,2024-03-13 09:15:00,Wednesday,4881.72,0
USER_0260,MERCH_071,TXN_00000833,2024-03-13 09:43:00,Wednesday,3772.35,0
USER_0059,MERCH_054,TXN_00001001,2024-03-13 10:52:00,Wednesday,1121.66,0
USER_0229,MERCH_017,TXN_00002960,2024-03-13 11:55:00,Wednesday,1303.46,0
USER_0352,MERCH_077,TXN_00001050,2024-03-13 12:09:00,Wednesday,2719.11,0
USER_0114,MERCH_079,TXN_00000629,2024-03-13 12:11:00,Wednesday,4971.05,0
USER_0475,MERCH_021,TXN_00003015,2024-03-13 13:04:00,Wednesday,7052.8,0
USER_0100,MERCH_051,TXN_00001280,2024-03-13 13:45:00,Wednesday,10290.45,0
USER_0496,MERCH_038,TXN_00000155,2024-03-13 14:29:00,Wednesday,8986.16,0
USER_0258,MERCH_070,TXN_00000595,2024-03-13 14:48:00,Wednesday,4362.59,0
USER_0390,MERCH_020,TXN_00001550,2024-03-13 14:57:00,Wednesday,3292.78,0
USER_0123,MERCH_008,TXN_00000440,2024-03-13 15:29:00,Wednesday,1385.2,0
USER_0384,MERCH_016,TXN_00001762,2024-03-13 16:02:00,Wednesday,4466.29,0
USER_0007,MERCH_027,TXN_00003256,2024-03-13 16:15:00,Wednesday,5829.01,0
USER_0096,MERCH_047,TXN_00000394,2024-03-13 16:16:00,Wednesday,4426.39,0
USER_0068,MERCH_077,TXN_00002788,2024-03-13 16:26:00,Wednesday,1616.64,0
USER_0379,MERCH_092,TXN_00000863,2024-03-13 16:37:00,Wednesday,3277.65,0
USER_0461,MERCH_006,TXN_00000977,2024-03-13 17:19:00,Wednesday,5322.65,0
USER_0432,MERCH_013,TXN_00002344,2024-03-13 17:37:00,Wednesday,4460.42,0
USER_0027,MERCH_017,TXN_00000171,2024-03-13 17:47:00,Wednesday,4137.93,0
USER_0077,MERCH_046,TXN_00002417,2024-03-13 19:50:00,Wednesday,12519.6,0
USER_0035,MERCH_039,TXN_00000389,2024-03-13 20:01:00,Wednesday,5535.79,0
USER_0411,MERCH_087,TXN_00000565,2024-03-13 20:06:00,Wednesday,7232.04,0
USER_0248,MERCH_061,TXN_00003886,2024-03-13 20:07:00,Wednesday,4508.84,0
USER_0024,MERCH_049,TXN_00002041,2024-03-13 20:59:00,Wednesday,7330.77,0
USER_0138,MERCH_095,TXN_00003655,2024-03-13 21:27:00,Wednesday,1020.56,0
USER_0054,MERCH_017,TXN_00002608,2024-03-14 00:39:00,Thursday,4125.44,0
USER_0167,MERCH_039,TXN_00004367,2024-03-14 02:38:00,Thursday,18245.85,1
USER_0293,MERCH_087,TXN_00000509,2024-03-14 02:48:00,Thursday,7643.43,0
USER_0402,MERCH_056,TXN_00004604,2024-03-14 02:54:00,Thursday,19237.88,1
USER_0214,MERCH_034,TXN_00001869,2024-03-14 08:45:00,Thursday,5529.63,0
USER_0322,MERCH_093,TXN_00001367,2024-03-14 09:15:00,Thursday,3118.83,0
USER_0097,MERCH_097,TXN_00001177,2024-03-14 09:42:00,Thursday,9259.02,0
USER_0342,MERCH_095,TXN_00000441,2024-03-14 11:00:00,Thursday,5910.5,0
USER_0478,MERCH_087,TXN_00002708,2024-03-14 11:11:00,Thursday,2267.31,0
USER_0209,MERCH_060,TXN_00003805,2024-03-14 11:22:00,Thursday,5132.38,0
USER_0493,MERCH_058,TXN_00000816,2024-03-14 11:57:00,Thursday,2419.96,0
USER_0291,MERCH_011,TXN_00002860,2024-03-14 12:26:00,Thursday,4507.61,0
USER_0096,MERCH_041,TXN_00002900,2024-03-14 12:27:00,Thursday,3107.87,0
USER_0191,MERCH_017,TXN_00000443,2024-03-14 13:49:00,Thursday,3345.08,0
USER_0237,MERCH_047,TXN_00002767,2024-03-14 14:29:00,Thursday,3035.51,0
USER_0173,MERCH_095,TXN_00000924,2024-03-14 14:43:00,Thursday,1961.31,0
USER_0092,MERCH_024,TXN_00002016,2024-03-14 16:21:00,Thursday,7623.03,0
USER_0349,MERCH_010,TXN_00002188,2024-03-14 16:27:00,Thursday,12631.43,0
USER_0123,MERCH_048,TXN_00002885,2024-03-14 18:17:00,Thursday,1857.78,0
USER_0215,MERCH_014,TXN_00000559,2024-03-14 18:18:00,Thursday,1743.85,0
USER_0374,MERCH_037,TXN_00002452,2024-03-14 18:46:00,Thursday,14416.79,0
USER_0064,MERCH_097,TXN_00001375,2024-03-14 19:11:00,Thursday,5866.51,0
USER_0273,MERCH_041,TXN_00000848,2024-03-14 19:17:00,Thursday,2915.46,0
USER_0205,MERCH_096,TXN_00003029,2024-03-14 20:38:00,Thursday,1905.11,0
USER_0126,MERCH_057,TXN_00003817,2024-03-14 20:39:00,Thursday,6298.56,0
USER_0246,MERCH_093,TXN_00003078,2024-03-14 22:33:00,Thursday,3901.12,0
USER_0384,MERCH_084,TXN_00004407,2024-03-14 23:27:00,Thursday,16977.25,1
USER_0355,MERCH_084,TXN_00000812,2024-03-15 02:05:00,Friday,4145.79,0
USER_0092,MERCH_024,TXN_00003084,2024-03-15 02:38:00,Friday,2651.38,0
USER_0471,MERCH_091,TXN_00003938,2024-03-15 04:49:00,Friday,7243.59,0
USER_0069,MERCH_083,TXN_00003132,2024-03-15 05:15:00,Friday,1295.84,0
USER_0444,MERCH_037,TXN_00002625,2024-03-15 09:01:00,Friday,7355.86,0
USER_0030,MERCH_010,TXN_00002454,2024-03-15 10:55:00,Friday,6403.07,0
USER_0119,MERCH_040,TXN_00001672,2024-03-15 12:23:00,Friday,6515.58,0
USER_0266,MERCH_060,TXN_00000071,2024-03-15 12:29:00,Friday,4252.5,0
USER_0003,MERCH_072,TXN_00001376,2024-03-15 14:02:00,Friday,2443.61,0
USER_0415,MERCH_017,TXN_00000469,2024-03-15 14:02:00,Friday,8355.41,0
USER_0191,MERCH_034,TXN_00001156,2024-03-15 14:03:00,Friday,7589.4,0
USER_0286,MERCH_087,TXN_00002747,2024-03-15 15:00:00,Friday,6724.81,0
USER_0478,MERCH_033,TXN_00000704,2024-03-15 15:22:00,Friday,7741.82,0
USER_0196,MERCH_005,TXN_00002911,2024-03-15 16:09:00,Friday,3479.55,0
USER_0479,MERCH_014,TXN_00000224,2024-03-15 17:18:00,Friday,2122.19,0
USER_0466,MERCH_064,TXN_00001277,2024-03-15 17:23:00,Friday,1736.57,0
USER_0177,MERCH_058,TXN_00000960,2024-03-15 17:30:00,Friday,5748.16,0
USER_0088,MERCH_009,TXN_00002838,2024-03-15 17:33:00,Friday,4421.83,0
USER_0444,MERCH_051,TXN_00002428,2024-03-15 17:56:00,Friday,4705.03,0
USER_0136,MERCH_006,TXN_00000006,2024-03-15 17:59:00,Friday,4864.28,0
USER_0392,MERCH_013,TXN_00001216,2024-03-15 18:05:00,Friday,14417.08,0
USER_0472,MERCH_069,TXN_00001854,2024-03-15 18:06:00,Friday,2479.14,0
USER_0491,MERCH_090,TXN_00001063,2024-03-15 19:34:00,Friday,7003.53,0
USER_0341,MERCH_043,TXN_00000062,2024-03-15 19:46:00,Friday,11550.35,0
USER_0065,MERCH_087,TXN_00003130,2024-03-15 20:07:00,Friday,6510.85,0
USER_0458,MERCH_028,TXN_00000901,2024-03-15 22:45:00,Friday,8605.62,0
USER_0257,MERCH_044,TXN_00004346,2024-03-16 00:12:00,Saturday,17243.79,1
USER_0402,MERCH_070,TXN_00002525,2024-03-16 02:57:00,Saturday,13956.26,0
USER_0054,MERCH_012,TXN_00004474,2024-03-16 03:50:00,Saturday,19048.62,1
USER_0205,MERCH_007,TXN_00004594,2024-03-16 04:20:00,Saturday,16364.18,1
USER_0135,MERCH_046,TXN_00004661,2024-03-16 04:29:00,Saturday,17246.86,1
USER_0069,MERCH_095,TXN_00004372,2024-03-16 04:43:00,Saturday,16318.13,1
USER_0073,MERCH_032,TXN_00001940,2024-03-16 09:33:00,Saturday,5865.49,0
USER_0346,MERCH_051,TXN_00001118,2024-03-16 10:08:00,Saturday,1783.39,0
USER_0265,MERCH_021,TXN_00001537,2024-03-16 10:32:00,Saturday,5038.54,0
USER_0320,MERCH_004,TXN_00000886,2024-03-16 10:32:00,Saturday,6486.34,0
USER_0144,MERCH_023,TXN_00001773,2024-03-16 10:51:00,Saturday,5513.81,0
USER_0266,MERCH_024,TXN_00002408,2024-03-16 12:15:00,Saturday,11559.4,0
USER_0103,MERCH_003,TXN_00000086,2024-03-16 12:30:00,Saturday,4947.79,0
USER_0258,MERCH_049,TXN_00003830,2024-03-16 12:30:00,Saturday,4747.61,0
USER_0231,MERCH_078,TXN_00002217,2024-03-16 12:30:00,Saturday,6533.27,0
USER_0045,MERCH_072,TXN_00002051,2024-03-16 12:33:00,Saturday,11283.23,0
USER_0172,MERCH_053,TXN_00003701,2024-03-16 14:13:00,Saturday,4504.18,0
USER_0155,MERCH_032,TXN_00001619,2024-03-16 14:39:00,Saturday,4959.02,0
USER_0151,MERCH_007,TXN_00001620,2024-03-16 15:25:00,Saturday,4239.65,0
USER_0025,MERCH_076,TXN_00002957,2024-03-16 15:38:00,Saturday,6064.82,0
USER_0203,MERCH_062,TXN_00002713,2024-03-16 17:12:00,Saturday,2210.22,0
USER_0144,MERCH_019,TXN_00004413,2024-03-16 17:50:00,Saturday,18831.41,1
USER_0041,MERCH_002,TXN_00003131,2024-03-16 17:54:00,Saturday,4320.17,0
USER_0331,MERCH_090,TXN_00001372,2024-03-16 18:06:00,Saturday,5996.38,0
USER_0052,MERCH_032,TXN_00001187,2024-03-16 19:19:00,Saturday,4121.88,0
USER_0251,MERCH_071,TXN_00001415,2024-03-16 19:20:00,Saturday,6462.36,0
USER_0217,MERCH_041,TXN_00001352,2024-03-16 19:33:00,Saturday,5135.43,0
USER_0410,MERCH_059,TXN_00003781,2024-03-16 19:35:00,Saturday,1595.02,0
USER_0315,MERCH_053,TXN_00002196,2024-03-16 19:37:00,Saturday,6465.84,0
USER_0266,MERCH_089,TXN_00002461,2024-03-16 20:27:00,Saturday,1125.78,0
USER_0027,MERCH_050,TXN_00001662,2024-03-16 20:27:00,Saturday,4846.81,0
USER_0499,MERCH_007,TXN_00000105,2024-03-16 20:40:00,Saturday,4436.15,0
USER_0128,MERCH_053,TXN_00002698,2024-03-16 22:06:00,Saturday,2819.34,0
USER_0273,MERCH_098,TXN_00004358,2024-03-16 22:38:00,Saturday,19731.71,1
USER_0298,MERCH_079,TXN_00004654,2024-03-16 22:42:00,Saturday,18570.86,1
USER_0351,MERCH_035,TXN_00003843,2024-03-17 01:36:00,Sunday,4059.6,0
USER_0002,MERCH_036,TXN_00000169,2024-03-17 02:34:00,Sunday,2221.48,0
USER_0295,MERCH_001,TXN_00001566,2024-03-17 04:53:00,Sunday,8260.02,0
USER_0128,MERCH_005,TXN_00004640,2024-03-17 09:02:00,Sunday,17414.67,1
USER_0472,MERCH_011,TXN_00001540,2024-03-17 09:29:00,Sunday,6443.13,0
USER_0360,MERCH_069,TXN_00004304,2024-03-17 10:03:00,Sunday,19725.28,1
USER_0336,MERCH_020,TXN_00001581,2024-03-17 10:14:00,Sunday,10699.64,0
USER_0323,MERCH_082,TXN_00001422,2024-03-17 10:25:00,Sunday,7932.79,0
USER_0296,MERCH_098,TXN_00000547,2024-03-17 10:39:00,Sunday,4005.87,0
USER_0366,MERCH_090,TXN_00002851,2024-03-17 11:45:00,Sunday,3514.23,0
USER_0467,MERCH_015,TXN_00002203,2024-03-17 11:47:00,Sunday,12236.84,0
USER_0458,MERCH_029,TXN_00002908,2024-03-17 12:14:00,Sunday,1609.75,0
USER_0196,MERCH_060,TXN_00001681,2024-03-17 12:58:00,Sunday,6597.12,0
USER_0075,MERCH_029,TXN_00003183,2024-03-17 13:11:00,Sunday,1649.9,0
USER_0417,MERCH_024,TXN_00001729,2024-03-17 13:12:00,Sunday,1620.98,0
USER_0333,MERCH_092,TXN_00004523,2024-03-17 13:50:00,Sunday,18081.87,1
USER_0216,MERCH_063,TXN_00003509,2024-03-17 15:55:00,Sunday,2737.38,0
USER_0262,MERCH_058,TXN_00000316,2024-03-17 16:32:00,Sunday,4947.38,0
USER_0294,MERCH_048,TXN_00000257,2024-03-17 17:39:00,Sunday,1460.24,0
USER_0317,MERCH_055,TXN_00002123,2024-03-17 18:33:00,Sunday,6073.3,0
USER_0212,MERCH_048,TXN_00002962,2024-03-17 18:54:00,Sunday,1261.05,0
USER_0304,MERCH_073,TXN_00000459,2024-03-17 19:15:00,Sunday,6956.4,0
USER_0149,MERCH_088,TXN_00000594,2024-03-17 19:45:00,Sunday,7708.29,0
USER_0021,MERCH_066,TXN_00002142,2024-03-17 20:31:00,Sunday,1475.26,0
USER_0044,MERCH_052,TXN_00000773,2024-03-17 20:48:00,Sunday,4915.07,0
USER_0324,MERCH_084,TXN_00004603,2024-03-17 22:15:00,Sunday,16066.31,1
USER_0011,MERCH_032,TXN_00002433,2024-03-17 23:23:00,Sunday,6915.28,0
USER_0351,MERCH_013,TXN_00000519,2024-03-18 03:19:00,Monday,11102.33,0
USER_0012,MERCH_054,TXN_00003614,2024-03-18 03:29:00,Monday,2540.45,0
USER_0328,MERCH_019,TXN_00001442,2024-03-18 04:17:00,Monday,1360.64,0
USER_0197,MERCH_025,TXN_00000130,2024-03-18 08:55:00,Monday,6408.73,0
USER_0274,MERCH_044,TXN_00003546,2024-03-18 09:15:00,Monday,1151.84,0
USER_0051,MERCH_075,TXN_00003747,2024-03-18 09:19:00,Monday,12683.38,0
USER_0469,MERCH_031,TXN_00003665,2024-03-18 09:50:00,Monday,1896.04,0
USER_0007,MERCH_064,TXN_00003949,2024-03-18 09:51:00,Monday,2209.33,0
USER_0230,MERCH_064,TXN_00003286,2024-03-18 10:14:00,Monday,6355.54,0
USER_0414,MERCH_041,TXN_00003935,2024-03-18 10:20:00,Monday,4336.35,0
USER_0432,MERCH_048,TXN_00001247,2024-03-18 10:48:00,Monday,4111.54,0
USER_0152,MERCH_048,TXN_00000311,2024-03-18 12:30:00,Monday,6234.14,0
USER_0396,MERCH_075,TXN_00000236,2024-03-18 14:02:00,Monday,3369.83,0
USER_0036,MERCH_064,TXN_00003220,2024-03-18 14:29:00,Monday,7389.2,0
USER_0379,MERCH_083,TXN_00000635,2024-03-18 14:43:00,Monday,7145.2,0
USER_0165,MERCH_014,TXN_00001644,2024-03-18 15:40:00,Monday,2398.14,0
USER_0034,MERCH_040,TXN_00000522,2024-03-18 15:49:00,Monday,7155.33,0
USER_0080,MERCH_039,TXN_00000719,2024-03-18 17:22:00,Monday,4745.69,0
USER_0468,MERCH_071,TXN_00002469,2024-03-18 17:26:00,Monday,2636.23,0
USER_0048,MERCH_034,TXN_00002410,2024-03-18 17:52:00,Monday,3994.04,0
USER_0068,MERCH_002,TXN_00003437,2024-03-18 17:53:00,Monday,5374.3,0
USER_0179,MERCH_070,TXN_00003014,2024-03-18 18:01:00,Monday,5008.93,0
USER_0269,MERCH_044,TXN_00000552,2024-03-18 19:21:00,Monday,11431.76,0
USER_0246,MERCH_061,TXN_00000835,2024-03-18 19:30:00,Monday,4224.33,0
USER_0211,MERCH_041,TXN_00001072,2024-03-18 20:16:00,Monday,5151.14,0
USER_0324,MERCH_090,TXN_00001295,2024-03-18 20:21:00,Monday,6332.01,0
USER_0006,MERCH_055,TXN_00001399,2024-03-18 20:30:00,Monday,5795.85,0
USER_0297,MERCH_046,TXN_00000998,2024-03-19 09:33:00,Tuesday,6451.65,0
USER_0282,MERCH_032,TXN_00000466,2024-03-19 10:07:00,Tuesday,6812.61,0
USER_0127,MERCH_057,TXN_00003981,2024-03-19 10:54:00,Tuesday,3222.22,0
USER_0049,MERCH_005,TXN_00000763,2024-03-19 11:16:00,Tuesday,5075.09,0
USER_0416,MERCH_049,TXN_00001574,2024-03-19 11:37:00,Tuesday,1884.02,0
USER_0460,MERCH_075,TXN_00000015,2024-03-19 12:32:00,Tuesday,6290.48,0
USER_0386,MERCH_068,TXN_00001144,2024-03-19 12:51:00,Tuesday,7426.14,0
USER_0270,MERCH_010,TXN_00002304,2024-03-19 13:04:00,Tuesday,6966.77,0
USER_0409,MERCH_023,TXN_00003548,2024-03-19 13:13:00,Tuesday,11463.01,0
USER_0137,MERCH_075,TXN_00002211,2024-03-19 13:20:00,Tuesday,14024.24,0
USER_0428,MERCH_045,TXN_00001971,2024-03-19 13:57:00,Tuesday,6081.85,0
USER_0051,MERCH_020,TXN_00001141,2024-03-19 14:07:00,Tuesday,4073.76,0
USER_0117,MERCH_079,TXN_00002678,2024-03-19 15:16:00,Tuesday,2059.37,0
USER_0373,MERCH_055,TXN_00000984,2024-03-19 15:53:00,Tuesday,1602.55,0
USER_0265,MERCH_085,TXN_00001806,2024-03-19 16:29:00,Tuesday,3605.98,0
USER_0266,MERCH_038,TXN_00001379,2024-03-19 16:36:00,Tuesday,3190.55,0
USER_0266,MERCH_059,TXN_00000281,2024-03-19 17:20:00,Tuesday,10230.39,0
USER_0186,MERCH_084,TXN_00002483,2024-03-19 17:42:00,Tuesday,6299.09,0
USER_0286,MERCH_088,TXN_00002613,2024-03-19 17:59:00,Tuesday,1061.2,0
USER_0073,MERCH_066,TXN_00000398,2024-03-19 18:36:00,Tuesday,2300.28,0
USER_0433,MERCH_036,TXN_00001253,2024-03-19 18:54:00,Tuesday,6178.75,0
USER_0085,MERCH_056,TXN_00002654,2024-03-19 19:01:00,Tuesday,1356.87,0
USER_0054,MERCH_036,TXN_00002739,2024-03-19 19:16:00,Tuesday,1255.0,0
USER_0135,MERCH_013,TXN_00001236,2024-03-19 19:24:00,Tuesday,7195.08,0
USER_0387,MERCH_093,TXN_00000151,2024-03-19 19:40:00,Tuesday,5392.21,0
USER_0281,MERCH_052,TXN_00003299,2024-03-19 20:22:00,Tuesday,2525.22,0
USER_0443,MERCH_076,TXN_00002271,2024-03-19 20:41:00,Tuesday,3774.53,0
USER_0249,MERCH_038,TXN_00003804,2024-03-19 21:53:00,Tuesday,3114.25,0
USER_0038,MERCH_008,TXN_00004915,2024-03-20 00:33:00,Wednesday,9779.43,1
USER_0369,MERCH_026,TXN_00004581,2024-03-20 00:36:00,Wednesday,16144.16,1
USER_0315,MERCH_018,TXN_00003342,2024-03-20 01:15:00,Wednesday,10811.02,0
USER_0159,MERCH_013,TXN_00003167,2024-03-20 02:48:00,Wednesday,7664.83,0
USER_0264,MERCH_002,TXN_00004499,2024-03-20 03:12:00,Wednesday,18936.27,1
USER_0404,MERCH_007,TXN_00001815,2024-03-20 04:51:00,Wednesday,3771.96,0
USER_0038,MERCH_008,TXN_00004912,2024-03-20 07:41:00,Wednesday,9368.98,1
USER_0038,MERCH_008,TXN_00004907,2024-03-20 08:23:00,Wednesday,11697.17,1
USER_0038,MERCH_008,TXN_00004914,2024-03-20 08:43:00,Wednesday,16234.81,1
USER_0038,MERCH_046,TXN_00001233,2024-03-20 10:18:00,Wednesday,5419.34,0
USER_0483,MERCH_063,TXN_00001756,2024-03-20 10:25:00,Wednesday,4314.6,0
USER_0101,MERCH_017,TXN_00001950,2024-03-20 11:14:00,Wednesday,6202.3,0
USER_0472,MERCH_044,TXN_00000186,2024-03-20 11:36:00,Wednesday,1487.1,0
USER_0222,MERCH_019,TXN_00001629,2024-03-20 11:52:00,Wednesday,2684.77,0
